Date,Employee ID,Employee Name,Role,Department,Entity,Seniority Level,Headcount,Base Salary,Bonus,Total Compensation,Attrition Flag,New Hire Flag,Budgeted Salary,Budgeted Headcount
2020-02-01,EMP00182,Employee_182,Game Designer,LiveOps,TapForge CN,Senior,1,3244.37,373.66,3618.0299999999997,0,0,3469.9786680941315,0
2020-02-01,EMP00183,Employee_183,UX Researcher,LiveOps,TapForge CN,Mid,1,4700.44,368.94,5069.379999999999,0,0,4724.534838920929,1
2020-02-01,EMP00184,Employee_184,UX Researcher,BI & Analytics,TapForge CN,Lead,1,4812.21,633.86,5446.07,0,0,5088.734025145115,1
2020-02-01,EMP00185,Employee_185,Backend Engineer,BI & Analytics,TapForge CN,Junior,1,2669.93,180.11,2850.04,0,0,2651.4198024182815,0
2020-02-01,EMP00186,Employee_186,Localization Lead,BI & Analytics,TapForge CN,Mid,1,4042.41,351.7,4394.11,0,0,4315.183415659917,1
2020-02-01,EMP00187,Employee_187,LiveOps Analyst,BI & Analytics,TapForge CN,Lead,1,2550.93,267.56,2818.49,1,0,2643.38711190322,1
2020-02-01,EMP00188,Employee_188,LiveOps Analyst,BI & Analytics,TapForge CN,Junior,1,3575.01,207.04,3782.05,0,0,3811.6664589606894,1
2020-02-01,EMP00189,Employee_189,Backend Engineer,BI & Analytics,TapForge CN,Mid,1,2924.02,196.49,3120.51,0,0,3133.1176171227803,1
2020-02-01,EMP00190,Employee_190,Game Designer,Infrastructure,TapForge CN,Mid,1,3277.12,397.78,3674.8999999999996,0,0,3323.2608610081297,0
2020-02-01,EMP00191,Employee_191,LiveOps Analyst,Infrastructure,TapForge CN,Lead,1,4533.21,547.08,5080.29,0,0,4841.877836975256,1
2020-02-01,EMP00192,Employee_192,LiveOps Analyst,Infrastructure,TapForge CN,Junior,1,4515.99,937.41,5453.4,0,0,4652.6823147048435,1
2020-02-01,EMP00193,Employee_193,UX Researcher,Infrastructure,TapForge CN,Junior,1,4276.2,870.45,5146.65,0,1,4593.077906716167,1
2020-02-01,EMP00194,Employee_194,Backend Engineer,Infrastructure,TapForge CN,Senior,1,3675.71,649.76,4325.47,0,0,4031.4009780053393,1
2020-02-01,EMP00195,Employee_195,Localization Lead,Infrastructure,TapForge CN,Senior,1,4452.35,525.62,4977.97,0,0,4757.176537588531,1
2020-02-01,EMP00196,Employee_196,Backend Engineer,Infrastructure,TapForge CN,Mid,1,4781.72,597.56,5379.280000000001,0,0,4870.968736412566,1
2020-02-01,EMP00197,Employee_197,Localization Lead,R&D,WhaleCare PH,Junior,1,3204.58,503.6,3708.18,0,0,3378.8829294466213,1
2020-02-01,EMP00198,Employee_198,Game Designer,R&D,WhaleCare PH,Mid,1,4938.75,1145.64,6084.39,0,0,5402.607579662084,1
2020-02-01,EMP00199,Employee_199,Game Designer,R&D,WhaleCare PH,Senior,1,3865.76,378.17,4243.93,0,0,3799.216078655465,0
2020-02-01,EMP00200,Employee_200,Backend Engineer,R&D,WhaleCare PH,Junior,1,2246.39,304.18,2550.5699999999997,0,1,2252.0887288224594,1
2020-02-01,EMP00201,Employee_201,Game Designer,Human Resources,WhaleCare PH,Junior,1,4333.71,260.84,4594.55,0,0,4724.600592348013,1
2020-02-01,EMP00202,Employee_202,Game Designer,Human Resources,WhaleCare PH,Senior,1,4856.51,372.1,5228.610000000001,0,0,5045.127480101134,1
2020-02-01,EMP00203,Employee_203,UX Researcher,Human Resources,WhaleCare PH,Mid,1,4387.34,247.64,4634.9800000000005,0,1,4722.181559619366,1
2020-02-01,EMP00204,Employee_204,Localization Lead,Human Resources,WhaleCare PH,Junior,1,2530.41,438.61,2969.02,0,0,2460.5713299995364,1
2020-02-01,EMP00205,Employee_205,Support Agent,Human Resources,WhaleCare PH,Lead,1,3429.23,748.2,4177.43,0,0,3289.396743279155,1
2020-02-01,EMP00206,Employee_206,LiveOps Analyst,Human Resources,WhaleCare PH,Lead,1,1762.89,215.79,1978.68,0,0,1889.5908789361592,1
2020-02-01,EMP00207,Employee_207,Backend Engineer,Human Resources,WhaleCare PH,Junior,1,3355.11,692.79,4047.9,0,0,3500.5661282849733,1
2020-02-01,EMP00208,Employee_208,Localization Lead,Marketing,WhaleCare PH,Senior,1,2926.45,325.71,3252.16,0,0,2984.2095131343563,1
2020-02-01,EMP00209,Employee_209,Support Agent,Marketing,WhaleCare PH,Senior,1,3049.77,351.45,3401.22,0,0,3317.339598931897,1
2020-02-01,EMP00210,Employee_210,Support Agent,Marketing,WhaleCare PH,Lead,1,3246.7,809.24,4055.9399999999996,0,0,3426.665352455016,1
2020-02-01,EMP00211,Employee_211,UX Researcher,Marketing,WhaleCare PH,Lead,1,3719.31,294.75,4014.06,0,0,3660.3226251697242,1
2020-02-01,EMP00212,Employee_212,Support Agent,LiveOps,WhaleCare PH,Junior,1,3448.23,575.62,4023.85,0,0,3758.6228891343076,1
2020-02-01,EMP00213,Employee_213,Localization Lead,LiveOps,WhaleCare PH,Senior,1,4411.44,966.03,5377.469999999999,0,0,4674.6830838106225,1
2020-02-01,EMP00214,Employee_214,Support Agent,LiveOps,WhaleCare PH,Lead,1,3297.81,435.58,3733.39,0,0,3136.223057375263,1
2020-02-01,EMP00215,Employee_215,Support Agent,LiveOps,WhaleCare PH,Mid,1,3806.95,443.2,4250.15,0,0,4047.371006067544,1
2020-02-01,EMP00216,Employee_216,Support Agent,LiveOps,WhaleCare PH,Senior,1,3177.47,206.17,3383.64,0,1,3128.7433713086834,1
2020-02-01,EMP00217,Employee_217,LiveOps Analyst,BI & Analytics,WhaleCare PH,Mid,1,5235.46,443.76,5679.22,0,0,5224.834910077008,1
2020-02-01,EMP00218,Employee_218,UX Researcher,BI & Analytics,WhaleCare PH,Junior,1,3738.82,195.56,3934.38,0,0,3630.881796926525,0
2020-02-01,EMP00219,Employee_219,UX Researcher,BI & Analytics,WhaleCare PH,Junior,1,2908.16,160.27,3068.43,0,0,2804.804492317169,1
2020-02-01,EMP00220,Employee_220,LiveOps Analyst,BI & Analytics,WhaleCare PH,Junior,1,4343.8,961.05,5304.85,0,0,4623.898891801059,1
2020-02-01,EMP00221,Employee_221,LiveOps Analyst,BI & Analytics,WhaleCare PH,Mid,1,4134.25,939.13,5073.38,0,0,4236.317046993976,1
2020-02-01,EMP00222,Employee_222,Support Agent,Infrastructure,WhaleCare PH,Senior,1,3870.69,580.07,4450.76,0,1,3979.5016476283017,1
2020-02-01,EMP00223,Employee_223,Game Designer,Infrastructure,WhaleCare PH,Junior,1,2919.08,680.09,3599.17,0,0,2974.2183418513882,1
2020-02-01,EMP00224,Employee_224,LiveOps Analyst,Infrastructure,WhaleCare PH,Lead,1,3953.53,633.02,4586.55,0,0,3926.9860924733766,1
2020-02-01,EMP00225,Employee_225,Support Agent,Infrastructure,WhaleCare PH,Junior,1,3513.45,651.38,4164.83,0,1,3848.1354371123807,1
2020-02-01,EMP00226,Employee_226,Game Designer,Infrastructure,WhaleCare PH,Lead,1,3651.55,523.29,4174.84,0,0,3939.9394255290326,0
2020-02-01,EMP00227,Employee_227,Localization Lead,Infrastructure,WhaleCare PH,Senior,1,4568.7,822.73,5391.43,0,0,4662.335130717595,1
2020-02-01,EMP00228,Employee_228,Game Designer,R&D,SummonStorm BR,Lead,1,3933.28,320.0,4253.280000000001,0,0,4320.401431793348,1
2020-02-01,EMP00229,Employee_229,Localization Lead,R&D,SummonStorm BR,Mid,1,3680.03,439.06,4119.09,0,0,3763.5153269011917,1
2020-02-01,EMP00230,Employee_230,Backend Engineer,R&D,SummonStorm BR,Senior,1,4343.35,624.33,4967.68,0,0,4662.397916091247,1
2020-02-01,EMP00231,Employee_231,Support Agent,R&D,SummonStorm BR,Senior,1,2891.87,189.42,3081.29,0,0,3041.9098236759583,1
2020-02-01,EMP00232,Employee_232,Game Designer,R&D,SummonStorm BR,Mid,1,3551.33,316.09,3867.42,0,0,3762.6697770167316,1
2020-02-01,EMP00233,Employee_233,LiveOps Analyst,Human Resources,SummonStorm BR,Junior,1,3006.56,420.45,3427.0099999999998,0,0,2879.0534005547106,1
2020-02-01,EMP00234,Employee_234,LiveOps Analyst,Human Resources,SummonStorm BR,Senior,1,4593.28,550.35,5143.63,0,0,4884.06639718573,1
2020-02-01,EMP00235,Employee_235,Game Designer,Human Resources,SummonStorm BR,Lead,1,3033.75,161.98,3195.73,0,0,3109.691400170195,1
2020-02-01,EMP00236,Employee_236,Game Designer,Human Resources,SummonStorm BR,Mid,1,3806.11,629.86,4435.97,0,0,3661.763399908008,1
2020-02-01,EMP00237,Employee_237,Support Agent,Human Resources,SummonStorm BR,Mid,1,3180.77,533.57,3714.34,0,0,3282.751237141578,1
2020-02-01,EMP00238,Employee_238,LiveOps Analyst,Human Resources,SummonStorm BR,Junior,1,3029.36,267.91,3297.27,0,0,2950.24770646984,0
2020-02-01,EMP00239,Employee_239,UX Researcher,Marketing,SummonStorm BR,Junior,1,4134.99,605.47,4740.46,0,0,4146.227821675125,1
2020-02-01,EMP00240,Employee_240,LiveOps Analyst,Marketing,SummonStorm BR,Junior,1,3898.66,554.97,4453.63,0,0,3837.9940420021503,1
2020-02-01,EMP00241,Employee_241,Localization Lead,Marketing,SummonStorm BR,Lead,1,2329.53,399.23,2728.76,0,0,2432.9414135305387,1
2020-02-01,EMP00242,Employee_242,Backend Engineer,Marketing,SummonStorm BR,Senior,1,4923.37,1047.0,5970.37,0,1,4920.956196959666,0
2020-02-01,EMP00243,Employee_243,LiveOps Analyst,LiveOps,SummonStorm BR,Lead,1,4030.04,964.86,4994.9,0,0,4121.7328872436965,1
2020-02-01,EMP00244,Employee_244,LiveOps Analyst,LiveOps,SummonStorm BR,Mid,1,3486.09,347.5,3833.59,0,0,3464.5536970350886,1
2020-02-01,EMP00245,Employee_245,Game Designer,LiveOps,SummonStorm BR,Mid,1,2786.88,474.1,3260.98,1,0,2726.232896569165,0
2020-02-01,EMP00246,Employee_246,Backend Engineer,LiveOps,SummonStorm BR,Junior,1,3859.12,602.57,4461.69,0,0,3974.955015171382,1
2020-02-01,EMP00247,Employee_247,UX Researcher,LiveOps,SummonStorm BR,Lead,1,4024.13,239.7,4263.83,0,0,4246.81694534881,1
2020-02-01,EMP00248,Employee_248,LiveOps Analyst,BI & Analytics,SummonStorm BR,Mid,1,2988.56,510.07,3498.63,0,0,3248.2618512913527,1
2020-02-01,EMP00249,Employee_249,UX Researcher,BI & Analytics,SummonStorm BR,Lead,1,3858.91,617.93,4476.84,0,0,3772.691011294019,1
2020-02-01,EMP00250,Employee_250,UX Researcher,BI & Analytics,SummonStorm BR,Junior,1,3172.45,463.15,3635.6,0,0,3084.814264879254,1
2020-02-01,EMP00251,Employee_251,UX Researcher,BI & Analytics,SummonStorm BR,Senior,1,3111.18,454.89,3566.0699999999997,0,0,3138.764330106415,1
2020-02-01,EMP00252,Employee_252,Support Agent,BI & Analytics,SummonStorm BR,Lead,1,2571.31,405.33,2976.64,0,0,2734.324431290638,1
2020-02-01,EMP00253,Employee_253,LiveOps Analyst,BI & Analytics,SummonStorm BR,Junior,1,3433.77,475.44,3909.21,0,0,3515.86811558236,1
2020-02-01,EMP00254,Employee_254,Backend Engineer,BI & Analytics,SummonStorm BR,Senior,1,4070.86,911.85,4982.71,0,0,3987.600598635692,1
2020-02-01,EMP00255,Employee_255,UX Researcher,Infrastructure,SummonStorm BR,Senior,1,2953.2,518.26,3471.46,0,0,2916.1786575184196,1
2020-02-01,EMP00256,Employee_256,Game Designer,Infrastructure,SummonStorm BR,Senior,1,4558.81,950.23,5509.040000000001,0,0,4704.612955364834,1
2020-02-01,EMP00257,Employee_257,Backend Engineer,Infrastructure,SummonStorm BR,Senior,1,4162.38,711.85,4874.2300000000005,0,0,4117.20877603858,1
2020-02-01,EMP00258,Employee_258,Backend Engineer,Infrastructure,SummonStorm BR,Lead,1,3348.33,297.96,3646.29,0,0,3582.1266373305525,1
2020-02-01,EMP00259,Employee_259,Game Designer,Infrastructure,SummonStorm BR,Mid,1,4030.72,887.83,4918.55,0,1,4295.197354933802,1
2020-03-01,EMP00260,Employee_260,Localization Lead,R&D,Tapstorm SG,Junior,1,3790.3,816.63,4606.93,0,0,3601.56900144446,1
2020-03-01,EMP00261,Employee_261,Game Designer,R&D,Tapstorm SG,Senior,1,3471.98,608.75,4080.73,0,0,3544.778825892593,1
2020-03-01,EMP00262,Employee_262,LiveOps Analyst,R&D,Tapstorm SG,Junior,1,3753.47,350.0,4103.469999999999,0,1,3925.27175061062,1
2020-03-01,EMP00263,Employee_263,Backend Engineer,R&D,Tapstorm SG,Lead,1,3728.45,517.03,4245.48,0,0,3849.833489423274,1
2020-03-01,EMP00264,Employee_264,UX Researcher,Human Resources,Tapstorm SG,Junior,1,1797.75,257.5,2055.25,0,0,1794.7518726744433,1
2020-03-01,EMP00265,Employee_265,UX Researcher,Human Resources,Tapstorm SG,Senior,1,2920.91,243.25,3164.16,0,0,2901.7747144281198,1
2020-03-01,EMP00266,Employee_266,Game Designer,Human Resources,Tapstorm SG,Mid,1,4994.72,1018.39,6013.110000000001,0,0,4967.519388656583,1
2020-03-01,EMP00267,Employee_267,Game Designer,Human Resources,Tapstorm SG,Lead,1,4515.8,673.95,5189.75,0,0,4867.366370592753,0
2020-03-01,EMP00268,Employee_268,Game Designer,Human Resources,Tapstorm SG,Lead,1,4386.35,583.47,4969.820000000001,0,0,4536.546404988213,1
2020-03-01,EMP00269,Employee_269,UX Researcher,Human Resources,Tapstorm SG,Mid,1,4277.91,656.71,4934.62,0,0,4618.6612614590495,1
2020-03-01,EMP00270,Employee_270,Backend Engineer,Human Resources,Tapstorm SG,Junior,1,1927.99,119.33,2047.32,0,0,1958.449423438156,1
2020-03-01,EMP00271,Employee_271,Backend Engineer,Marketing,Tapstorm SG,Senior,1,4278.13,279.83,4557.96,0,0,4614.3108238436325,1
2020-03-01,EMP00272,Employee_272,Support Agent,Marketing,Tapstorm SG,Senior,1,4968.72,692.42,5661.14,0,0,5352.352833450266,1
2020-03-01,EMP00273,Employee_273,Game Designer,Marketing,Tapstorm SG,Junior,1,4336.94,750.89,5087.83,1,0,4229.4607566813365,1
2020-03-01,EMP00274,Employee_274,LiveOps Analyst,Marketing,Tapstorm SG,Lead,1,2959.09,553.42,3512.51,0,0,3067.6283851261946,1
2020-03-01,EMP00275,Employee_275,Localization Lead,Marketing,Tapstorm SG,Mid,1,3113.68,281.55,3395.23,0,0,3237.928070014406,1
2020-03-01,EMP00276,Employee_276,Localization Lead,LiveOps,Tapstorm SG,Senior,1,2460.34,419.95,2880.29,0,1,2646.8023870410543,1
2020-03-01,EMP00277,Employee_277,Localization Lead,LiveOps,Tapstorm SG,Senior,1,4698.58,608.81,5307.389999999999,0,0,4621.3189127344895,1
2020-03-01,EMP00278,Employee_278,LiveOps Analyst,LiveOps,Tapstorm SG,Junior,1,3783.0,296.4,4079.4,0,0,3860.0811086542144,1
2020-03-01,EMP00279,Employee_279,Localization Lead,H.R.,Tapstorm SG,Junior,1,3440.75,581.74,4022.49,0,0,3421.792764487852,1
2020-03-01,EMP00280,Employee_280,Localization Lead,LiveOps,Tapstorm SG,Mid,1,3146.1,219.92,3366.02,0,0,3299.299430745165,1
2020-03-01,EMP00281,Employee_281,Localization Lead,LiveOps,Tapstorm SG,Lead,1,4442.59,516.9,4959.49,1,0,4317.405757140868,1
2020-03-01,EMP00282,Employee_282,Support Agent,LiveOps,Tapstorm SG,Lead,1,3349.6,577.39,3926.99,0,1,3264.806380776738,1
2020-03-01,EMP00283,Employee_283,Support Agent,BI & Analytics,Tapstorm SG,Junior,1,4249.66,576.25,4825.91,0,0,4195.422685989546,1
2020-03-01,EMP00284,Employee_284,LiveOps Analyst,BI & Analytics,Tapstorm SG,Mid,1,3766.65,924.7,4691.35,0,0,3815.1877536114157,1
2020-03-01,EMP00285,Employee_285,LiveOps Analyst,BI & Analytics,Tapstorm SG,Junior,1,4247.42,720.41,4967.83,0,0,4506.513862441313,1
2020-03-01,EMP00286,Employee_286,Game Designer,BI & Analytics,Tapstorm SG,Junior,1,4534.05,513.77,5047.82,0,0,4486.242081228986,1
2020-03-01,EMP00287,Employee_287,UX Researcher,BI & Analytics,Tapstorm SG,Lead,1,2793.79,638.91,3432.7,0,0,3010.8249876291984,1
2020-03-01,EMP00288,Employee_288,UX Researcher,Infrastructure,Tapstorm SG,Junior,1,4677.05,367.19,5044.24,1,0,4751.488859698824,1
2020-03-01,EMP00289,Employee_289,Localization Lead,Infrastructure,Tapstorm SG,Lead,1,2620.93,484.81,3105.74,0,0,2604.910669656883,1
2020-03-01,EMP00290,Employee_290,UX Researcher,Infrastructure,Tapstorm SG,Mid,1,3418.13,833.2,4251.33,0,1,3480.8060968354894,0
2020-03-01,EMP00291,Employee_291,Support Agent,Infrastructure,Tapstorm SG,Senior,1,5066.64,535.07,5601.71,0,0,5089.416260228095,1
2020-03-01,EMP00292,Employee_292,LiveOps Analyst,Infrastructure,Tapstorm SG,Lead,1,4774.3,1151.03,5925.33,1,1,5064.182023973481,1
2020-03-01,EMP00293,Employee_293,Game Designer,H.R.,Tapstorm SG,Lead,1,3243.96,599.78,3843.74,0,0,3394.8965043360295,1
2020-03-01,EMP00294,Employee_294,Backend Engineer,R&D,TapForge CN,Senior,1,3234.2,664.08,3898.2799999999997,0,0,3088.3409826469547,1
2020-03-01,EMP00295,Employee_295,UX Researcher,R&D,TapForge CN,Senior,1,2960.7,617.98,3578.68,0,0,3171.0776354749614,1
2020-03-01,EMP00296,Employee_296,Localization Lead,R&D,TapForge CN,Junior,1,3358.85,813.96,4172.8099999999995,0,0,3633.7884102770954,0
2020-03-01,EMP00297,Employee_297,UX Researcher,R&D,TapForge CN,Senior,1,4618.75,1080.8,5699.55,0,0,5036.812764632481,1
2020-03-01,EMP00298,Employee_298,Localization Lead,R&D,TapForge CN,Junior,1,4525.82,852.29,5378.11,0,0,4905.424860539604,1
2020-03-01,EMP00299,Employee_299,UX Researcher,Human Resources,TapForge CN,Junior,1,4654.69,324.14,4978.83,0,0,4630.876279279719,1
2020-03-01,EMP00300,Employee_300,Localization Lead,Human Resources,TapForge CN,Lead,1,3996.52,845.34,4841.86,0,0,3844.4809007900026,1
2020-03-01,EMP00301,Employee_301,Localization Lead,Human Resources,TapForge CN,Mid,1,3457.67,506.31,3963.98,0,0,3296.3693845278835,1
2020-03-01,EMP00302,Employee_302,Backend Engineer,Human Resources,TapForge CN,Senior,1,4731.04,1066.49,5797.53,0,0,4668.585844008017,1
2020-03-01,EMP00303,Employee_303,Game Designer,Human Resources,TapForge CN,Mid,1,4458.88,652.98,5111.860000000001,0,0,4852.11150655381,1
2020-03-01,EMP00304,Employee_304,Backend Engineer,Marketing,TapForge CN,Lead,1,4425.32,599.34,5024.66,0,0,4263.646894208035,1
2020-03-01,EMP00305,Employee_305,Localization Lead,Marketing,TapForge CN,Junior,1,4684.54,565.05,5249.59,0,0,4774.812126956472,1
2020-03-01,EMP00306,Employee_306,LiveOps Analyst,Marketing,TapForge CN,Senior,1,3474.43,551.33,4025.7599999999998,0,1,3795.3638839486102,0
2020-03-01,EMP00307,Employee_307,Localization Lead,Marketing,TapForge CN,Senior,1,3911.96,301.51,4213.47,0,0,3758.705530031919,1
2020-03-01,EMP00308,Employee_308,UX Researcher,LiveOps,TapForge CN,Lead,1,3535.8,775.58,4311.38,0,0,3745.9666422484383,1
2020-03-01,EMP00309,Employee_309,LiveOps Analyst,LiveOps,TapForge CN,Mid,1,3113.08,452.63,3565.71,0,0,3360.4609830000895,1
2020-03-01,EMP00310,Employee_310,UX Researcher,LiveOps,TapForge CN,Senior,1,3328.07,179.61,3507.6800000000003,0,0,3463.5543875457156,0
2020-03-01,EMP00311,Employee_311,Backend Engineer,LiveOps,TapForge CN,Mid,1,3972.6,991.03,4963.63,0,0,4144.118758635727,1
2020-03-01,EMP00312,Employee_312,UX Researcher,LiveOps,TapForge CN,Lead,1,4082.97,668.51,4751.48,0,0,4028.7155581431443,1
2020-03-01,EMP00313,Employee_313,Support Agent,LiveOps,TapForge CN,Senior,1,3282.51,514.08,3796.59,0,0,3594.9417549830546,1
2020-03-01,EMP00314,Employee_314,Game Designer,H.R.,TapForge CN,Junior,1,2711.14,650.91,3362.0499999999997,0,0,2824.4594559276075,1
2020-03-01,EMP00315,Employee_315,UX Researcher,BI & Analytics,TapForge CN,Senior,1,4207.85,608.67,4816.52,0,0,4204.267172248281,1
2020-03-01,EMP00316,Employee_316,Localization Lead,H.R.,TapForge CN,Lead,1,5712.52,451.43,6163.950000000001,0,0,5618.023315450895,1
2020-03-01,EMP00317,Employee_317,Backend Engineer,BI & Analytics,TapForge CN,Mid,1,4086.2,781.86,4868.0599999999995,0,0,4162.203851656749,1
2020-03-01,EMP00318,Employee_318,Localization Lead,BI & Analytics,TapForge CN,Mid,1,3720.38,659.3,4379.68,0,0,3690.6970191182536,1
2020-03-01,EMP00319,Employee_319,Backend Engineer,Infrastructure,TapForge CN,Junior,1,5407.03,469.14,5876.17,0,0,5823.1111091015155,1
2020-03-01,EMP00320,Employee_320,UX Researcher,Infrastructure,TapForge CN,Mid,1,3577.89,853.73,4431.62,0,0,3804.920102035548,1
2020-03-01,EMP00321,Employee_321,Support Agent,Infrastructure,TapForge CN,Senior,1,4258.44,350.06,4608.5,0,0,4099.718097343351,1
2020-03-01,EMP00322,Employee_322,Backend Engineer,Infrastructure,TapForge CN,Junior,1,4734.51,1086.3,5820.81,0,0,4993.584201591444,1
2020-03-01,EMP00323,Employee_323,Game Designer,Infrastructure,TapForge CN,Junior,1,3910.67,592.07,4502.74,0,1,4079.234427882557,0
2020-03-01,EMP00324,Employee_324,Support Agent,R&D,WhaleCare PH,Junior,1,3659.2,600.06,4259.26,0,1,3498.1631716477423,1
2020-03-01,EMP00325,Employee_325,Localization Lead,R&D,WhaleCare PH,Lead,1,4469.71,772.02,5241.73,0,0,4873.515401623119,1
2020-03-01,EMP00326,Employee_326,Game Designer,R&D,WhaleCare PH,Junior,1,5087.37,579.06,5666.43,0,0,4984.176427348408,1
2020-03-01,EMP00327,Employee_327,Localization Lead,R&D,WhaleCare PH,Mid,1,3666.03,712.23,4378.26,0,0,4014.5837458660376,1
2020-03-01,EMP00328,Employee_328,LiveOps Analyst,R&D,WhaleCare PH,Mid,1,3695.96,216.9,3912.86,0,0,3795.5525555700333,1
2020-03-01,EMP00329,Employee_329,UX Researcher,R&D,WhaleCare PH,Lead,1,3817.31,802.95,4620.26,0,0,3673.4903168990904,1
2020-03-01,EMP00330,Employee_330,Support Agent,R&D,WhaleCare PH,Mid,1,4985.05,630.49,5615.54,0,0,4841.5461043771,1
2020-03-01,EMP00331,Employee_331,Game Designer,Human Resources,WhaleCare PH,Mid,1,4320.51,966.29,5286.8,0,0,4510.559178848778,1
2020-03-01,EMP00332,Employee_332,Support Agent,Human Resources,WhaleCare PH,Mid,1,4360.73,700.84,5061.57,0,0,4589.810071407818,0
2020-03-01,EMP00333,Employee_333,UX Researcher,Human Resources,WhaleCare PH,Lead,1,2931.46,328.78,3260.24,0,0,3000.9869274305406,1
2020-03-01,EMP00334,Employee_334,LiveOps Analyst,Human Resources,WhaleCare PH,Lead,1,4064.84,754.03,4818.87,1,0,4391.551866937325,1
2020-03-01,EMP00335,Employee_335,Support Agent,Human Resources,WhaleCare PH,Junior,1,2325.37,531.54,2856.91,0,0,2365.7752401329594,0
2020-03-01,EMP00336,Employee_336,LiveOps Analyst,Marketing,WhaleCare PH,Senior,1,3992.34,771.24,4763.58,0,0,3898.9601180036143,1
2020-03-01,EMP00337,Employee_337,UX Researcher,Marketing,WhaleCare PH,Lead,1,3979.08,690.11,4669.19,0,0,3814.9891462917067,1
2020-03-01,EMP00338,Employee_338,LiveOps Analyst,Marketing,WhaleCare PH,Mid,1,4940.73,482.79,5423.5199999999995,0,0,4946.946371187292,0
2020-03-01,EMP00339,Employee_339,Game Designer,Marketing,WhaleCare PH,Mid,1,4634.2,448.87,5083.07,0,0,4503.919970589133,1
2020-03-01,EMP00340,Employee_340,Localization Lead,Marketing,WhaleCare PH,Senior,1,3835.56,900.08,4735.64,0,0,3789.718787390024,1
2020-03-01,EMP00341,Employee_341,Game Designer,Marketing,WhaleCare PH,Lead,1,2385.13,473.13,2858.26,1,1,2537.0210072599502,1
2020-03-01,EMP00342,Employee_342,Game Designer,LiveOps,WhaleCare PH,Junior,1,2979.37,647.2,3626.5699999999997,0,0,2895.979602573949,1
2020-03-01,EMP00343,Employee_343,Backend Engineer,LiveOps,WhaleCare PH,Mid,1,5422.97,970.17,6393.14,0,0,5936.453197918143,1
2020-03-01,EMP00344,Employee_344,Localization Lead,LiveOps,WhaleCare PH,Mid,1,2787.42,460.92,3248.34,0,0,2666.8038946173074,1
2020-03-01,EMP00345,Employee_345,LiveOps Analyst,H.R.,WhaleCare PH,Mid,1,3674.54,358.9,4033.44,0,0,3513.5269871880196,1
2020-03-01,EMP00346,Employee_346,Support Agent,LiveOps,WhaleCare PH,Mid,1,2933.04,247.7,3180.74,0,0,2969.821308598594,1
2020-03-01,EMP00347,Employee_347,Localization Lead,LiveOps,WhaleCare PH,Senior,1,4110.17,494.95,4605.12,0,0,4010.530757360095,1
